default_code;product_tmpl_id;id;volume;weight
73613131/10;3694;7357;;
73613135/12;3695;7383;;
66825922;37359;82246;;
M01718052/FT;41953;91666;;
73613124/12;3693;7337;;
1181309/06;9832;61256;;
73613124/10;3693;7341;;
M0171387/08;6391;79634;;
66825925/AN;37361;89796;;
73613144/4;3701;7471;;
73613132/12;3695;7372;;
5465706;41951;91660;;
M01718052/P;41953;91665;;
66825923;37360;82247;;
M01718051/HER;41952;91661;;
4727673;43924;96270;;
4429052/L;39295;86041;;
M01718053/AR;41955;91668;;
M01718053/PE;41955;91669;;
M0071217/08-14;5494;9789;;
13859259/S;39882;87333;;
7362306/25;3796;7987;;
7361954/25;3791;7954;;
M0321403;3862;8380;;
73613121/1;3691;7321;;
7361380/06;3741;7720;;
7361380/08;3741;7718;;
4429052/XL;39295;86042;;
M0071202/22-06;5463;9624;;
73613144/8;3701;7468;;
M0321611/02;3879;8410;;
73613144/6;3701;7469;;
M00711281/CA;5369;9355;;
7361380/04;3741;7722;;
M00711294/20;5394;9413;;
M01718051/S;41952;91662;;
M0071175/14;5335;9292;;
7361378/52;3740;7714;;
7361380/10;3741;7721;;
7361933/N12;3763;7860;;
73613131/18;3694;60631;;
7361398;3751;7797;;
M0071217/07-20;5494;9788;;
4428949/40;39380;94600;;
M01718053/RO;41955;91670;;
66825631/ER;18864;41283;;
1801822/664;11765;96319;;
4162152;41966;91692;;
M01718053/HT;41955;91671;;
1801822/627;11765;96320;;
M0071136/17.5;5411;9498;;
2255463/04;8402;96312;;
4161006;41962;91682;;
66825925/CV;37361;89795;;
13859251;39874;87315;;
M01718054/SC;41956;91674;;
13859252;39875;87316;;
73613153/6;3704;7488;;
4161103/09;17592;38385;;
13859254;39877;87318;;
13859255;39878;87319;;
13859259/L;39882;87330;;
73613178/24;3710;7517;;
13859259/M;39882;87331;;
73613153/4;3704;7490;;
73613184/24;3712;7526;;
66825925/CN;37361;82251;;
66825925/CU;37361;82250;;
13859259/XS;39882;87332;;
2162807;41957;91677;;
73613154/10;3705;7494;;
2163921;41958;91678;;
66825925/DF;37361;82249;;
1801822/E;11765;26145;;
66825925/DU;37361;89794;;
66825925/PU;37361;82252;;
73613184/26;3712;7527;;
4161107/26;41963;91685;;
4161102/14;17593;38387;;
73613151/2;3702;7478;;
73613187/18;3714;7538;;
6682592/A;19073;42131;;
4161107/23;41963;91686;;
4161103/11;17592;38383;;
73613187/14;3714;7536;;
73613187/16;3714;7537;;
73613187/20;3714;7539;;
4428944/38;35174;77517;;
4161103/14;17592;38382;;
4161108/08;41964;91690;;
4163652;17584;38358;;
4161107/20;41963;91684;;
6431331/04;32594;72137;;
4935466/09;36256;79994;;
4162156;41971;91697;;
7361389/06;3699;66196;;
6682592/C;19073;42130;;
13859259/XL;39882;87334;;
7361385/1-0;3744;7733;;
M0291321/14;21788;48023;;
1484386;39896;87398;;
7361385/2-0;3744;7736;;
6682593/2;19067;42102;;
6682593/3;19067;42101;;
73613012/100;37810;83128;;
7411325/04;26246;81469;;
M0291321/18;21788;48025;;
7361347/1;3726;12790;;
7361347/1.0;3726;12791;;
6682593/4;19067;42100;;
73613991/21;6686;12803;;
M0291321/20;21788;48026;;
M0291368/14;29058;66615;;
4163178;41961;91681;;
7411325/08;26246;57836;;
M0041336/04;29834;66057;;
7411325/06;26246;57835;;
7361391/06;3746;7765;;
6682594/3;27445;60743;;
M0101311/0;9223;20195;;
6682594/4;27445;60744;;
4162150;41965;91691;;
M0101311/1;9223;20196;;
6682598;13485;29534;;
M0291321/12;21788;48028;;
4161108/12;41964;91689;;
4161108/10;41964;91688;;
6682599;13486;29535;;
7361389/10;3699;7461;;
73613012/070;37810;83126;;
6682597/PM;19087;42162;;
4429117/L;35190;77590;;
73613012/080;37810;83127;;
4428945/40;35174;77525;;
4429117/XXL;35190;77592;;
4428945/38;35174;77524;;
66825996;13489;29538;;
M0071302/4;5567;9970;;
M00711143/22.5;5293;9168;;
4428945/42;35174;77529;;
66825997;13490;29539;;
M01718997/LBL;9667;21297;;
M0321305/90;38325;84119;;
M0071199/22.5;5408;9487;;
M0291371/16;29552;65526;;
13859261/L;39883;87383;;
18018061/029;43951;96315;;
66825992;13487;29536;;
13859261/XL;39883;87382;;
4428945/48;35174;77530;;
13859262/L;39884;87385;;
M0071199/27.5;5408;9489;;
M0073623;6203;11736;;
13859262/XL;39884;87386;;
66825994/D;13488;29537;;
M0072378/16;28799;63802;;
M0072310/14;5965;11042;;
66825999;28573;63198;;
M0291371/14;29552;65528;;
13859263;39886;87388;;
M0171386/02;6390;79633;;
M0171820/950;6842;13203;;
M0072332/16;5974;11093;;
M0071217/10-14;5494;9795;;
M01718362/AYU;7039;13868;;
66825/minnow;27311;60440;;
66825/saut;27311;60439;;
M0171128/26;6350;11953;;
1801724/24;9900;21962;;
66825/std;27311;60438;;
4162151;41967;91693;;
18018061/114;43951;96318;;
M00711143/25;5293;9166;;
4162153;41968;91694;;
M0073611/GM;6225;11762;;
4428948/38;39294;86034;;
4428948/40;39294;86038;;
1611334/20;23807;52413;;
4428948/42;39294;86035;;
1611303/14;23808;52417;;
4429037/L;10301;22748;;
1705824;34072;75163;;
4162155;41970;91696;;
1611316/7;23834;52549;;
1611329/22;23812;52439;;
M0071531/15;5718;10437;;
M0071531/08;5718;10435;;
1611332/22;23813;52447;;
1611312/12;23810;52431;;
18018061/384;43951;96316;;
1611329/16;23812;52441;;
1611305/6;23830;52517;;
7413905;40729;88918;;
4428946/50;35202;77659;;
7412830;40728;88917;;
4428947/42;35220;77734;;
4162154;41969;91695;;
6680943;13261;29310;;
4429045/L;35195;77619;;
4163012;41977;91704;;
6680949;13264;29313;;
6682508/B;18882;41431;;
4428947/46;35220;77736;;
4162004;41975;91702;;
4428946/54;35202;77661;;
4162157;41972;91698;;
4428947/48;35220;77737;;
4428946/56;35202;77662;;
M0071228/02;5539;9901;;
7411893/A06;26362;75511;;
1611328/7;23832;52535;;
2329452/L;12975;28131;;
2329453/55;39794;87146;;
2329453/57;39794;87143;;
M0071229/02;5542;9909;;
1611335/16;23814;52449;;
1801744/039;9909;75451;;
1611335/18;23814;52450;;
2329453/59;39794;87144;;
1611355/16;23817;52467;;
M0071229/04;5542;9910;;
4264904;22371;49514;;
1801744/115;9909;81926;;
2329453/61;39794;87145;;
M0073614;6200;11733;;
4429045/M;35195;77618;;
4428947/44;35220;77735;;
4429045/S;35195;77617;;
2329454/XL;26691;59099;;
2329455/57;12976;28133;;
M0071924;5808;10756;;
4429045/XL;35195;77620;;
4429045/XXXXL;35195;77623;;
73613132/04;3695;7378;;
1801744/041;9909;75449;;
M0745603;3127;5890;;
4429057/S;43334;94605;;
4937821;40730;88919;;
4429057/XXL;43334;94606;;
M0745618;3132;5895;;
4161903/XL;41973;91699;;
M0071905;5771;10620;;
M0101737/482;9605;96322;;
4935418/6;22947;50416;;
41631138;16237;35654;;
4935418/7;22947;50417;;
4935418/5;22947;50415;;
4162807;41978;91705;;
4162902;41974;91701;;
M0101770/EC1;34103;96323;;
4163011;41976;91703;;
4161903/S;41973;91700;;
4162810;41980;91707;;
M0101790/EC2;43952;96326;;
73613132/08;3695;7374;;
2401309/04;25269;55568;;
73613113/06;3688;7297;;
M0079401;32586;72116;;
66825477/PE;33164;91710;;
1611365/20;23821;52481;;
73613113/04;3688;7298;;
1611366/18;23822;52485;;
1611366/20;23822;52486;;
66825477/VI;33164;91709;;
2401309/16;25269;55559;;
6682601/5;19074;42132;;
6682601/6;19074;42133;;
1611366/08;23822;52487;;
6682602;13491;29540;;
6682603/4;19079;53932;;
6682603/5;19079;42146;;
6682603/6;19079;42147;;
2401369/04;25263;55542;;
1611368/22;23824;52499;;
M0101790/GPC;43952;96325;;
4162809;41979;91706;;
6682603/7;19079;42148;;
6682603/8;19079;42149;;
4429120/L;43333;94603;;
7361981/16;3772;69111;;
73613122/08;3692;7332;;
4429120/M;43333;94601;;
4935548/09;31611;70163;;
M0101770/EC2;34103;96324;;
4429120/S;43333;94602;;
7361342/10;3724;7584;;
73613122/06;3692;7333;;
73613161/01;3707;7505;;
73613132/06;3695;7376;;
4331302/02;18605;40210;;
4181310/10;25057;54879;;
M0101770/GPC;34103;83860;;
2396072;41981;91713;;
4181310/12;25057;54880;;
2226302;29414;65176;;
4181304/18;25059;54887;;
4181306/18;25062;54894;;
4181306/20;25062;54895;;
7361388/10;3692;7760;;
73613122/14;3692;7331;;
7361388/12;3692;7761;;
1921401/BR;25439;56169;;
1921403/SA;25439;56177;;
4181306/22;25062;54896;;
4428946/48;35202;77658;;
4181308/20;25064;54903;;
73613122/04;3692;7335;;
4181309/18;25065;54906;;
73619105/5.4KG;3775;7899;;
4429118/XXXL;35191;77600;;
73613179/04;3692;7743;;
PR/84879;8390;87425;;
1163805/W;3190;5995;;
4429321/L;35176;77541;;
4429118/XXL;35191;77599;;
1163324/34;3004;5538;;
4429039/M;30936;68530;;
2226305/CH;27094;59828;;
1921401/SA;25439;56171;;
4429321/XL;35176;77542;;
4429039/S;30936;77511;;
4429321/XXL;35176;77543;;
1921401/KA;25439;56170;;
2226305/SA;27094;59827;;
4429516/FO;39304;86085;;
4427608;30949;68556;;
4429516/OR;39304;86084;;
1921407/KA;25439;56173;;
7361354/30;26953;59626;;
4429326/L;39302;86074;;
7411330/10;26247;57842;;
7856097;39898;87400;;
7361331/3-0;3718;7552;;
7411361/08;33000;72922;;
M0251303/06;25495;56583;;
7411361/06;33000;72915;;
7361987/9KG;3777;7903;;
7361987/7KG;3777;7905;;
M0251304/02;25493;56579;;
11638501;41982;91715;;
7411303/04;26244;57826;;
7391303/2;16893;36621;;
6681314/10;19014;41951;;
7391303/4;16893;36622;;
6681354/10;28683;91714;;
7391304/4;16894;36626;;
4935416;13737;29786;;
7411345/1;26254;57669;;
7411346/1;26255;57670;;
6682604;28371;62643;;
7411333/20;26249;57846;;
6682605;28601;63276;;
M0251302/08;25506;56614;;
M0251303/08;25495;56584;;
M0251306/810;25603;56813;;
6682565/A;18901;41561;;
4429326/M;39302;86073;;
6682606/56;13492;29541;;
6682606/78;13492;63841;;
7411303/18;26244;57818;;
7411311/18;26245;57831;;
6682607;13493;29542;;
4429057/M;43334;94604;;
4429058/XXL;43336;94611;;
4429058/XL;43336;94613;;
4429057/XL;43334;94607;;
4429061/10;43338;94628;;
1163320/04;3001;5504;;
1177567/65;38909;85219;;
M0101125/03;33055;73018;;
M0747502/75;3183;5958;;
1161424/056;2935;5211;;
M0646056/2;9750;21519;;
PR/84853;39897;87399;;
M0251313/21;25588;56496;;
6681302/14;32224;71384;;
M0251316/10;25485;56563;;
4935471/8;22969;50508;;
M0101709/S01;9606;21012;;
M0251317/6;25497;56589;;
M0101709/101;9606;21010;;
7361972/060;3789;7948;;
1163349/19;3033;5673;;
4935471/6;22969;50507;;
1161420/070;2931;5193;;
M0251317/2;25497;56590;;
M0101125/04;33055;73017;;
M0251317/4;25497;56591;;
4935471/4;22969;50506;;
M0165253;39899;87401;;
M0383679;26208;57547;;
M0645236;9568;20765;;
1161424/070;2935;5210;;
11638998/28;3494;6736;;
6681335/10;18986;41839;;
7361972/080;3789;7947;;
5341817/RO;23675;52038;;
66825394/Q;18880;91712;;
6682608/A;18975;41815;;
M0745225/9362;39025;85486;;
4429057/L;43334;94608;;
4429061/08;43338;94629;;
4265290/30-06;39900;87402;;
73613122/02;3692;60718;;
M0251320/18;25482;56549;;
73613122/12;3692;7330;;
PR/SID6;39547;86604;;
M0251320/24;25482;56555;;
1181765/RH;8509;17221;;
4935473/04;22971;50512;;
1181897/ACC4041;27780;91717;;
73613179/08;3692;7745;;
PR/SI3;37549;82553;;
1801822/649;11765;96321;;
M0251320/08;25482;56551;;
73613179/10;3692;7746;;
4849213/6;39807;87212;;
6682608/B;18975;41816;;
4849214/3;39808;87194;;
73613179/12;3692;7747;;
1181875/ADA0088;8610;91721;;
73613179/06;3692;7744;;
1181875/AHA0011;8610;91722;;
73613122/10;3692;7334;;
1707428;35112;77398;;
M0251320/10;25482;56552;;
4849214/4;39808;87195;;
4849214/5;39808;87196;;
4429058/M;43336;94615;;
4935515/6;22977;70166;;
1181897/ADA4019;27780;91716;;
7361388/06;3692;7758;;
7361388/08;3692;7759;;
7411637/JC7;43335;94609;;
6682608/C;18975;41817;;
M0251320/12;25482;56553;;
6682609/I;13494;29543;;
6682610/4;13495;58775;;
4149101/L;39948;87516;;
4429058/L;43336;94614;;
9816098;39132;85694;;
PR/FA2;39198;85837;;
5340564;29631;65702;;
M0646076/2;35346;78022;;
5341026;28090;62113;;
M0251326/06;25490;56567;;
4935495;43592;95451;;
6682610/5;13495;58774;;
4429058/XXXL;43336;94612;;
4429053/XL;39301;86066;;
6682610/6;13495;58773;;
M0251326/07;25490;56568;;
2265401/75;28724;63562;;
6682611;13496;29545;;
4935185/71;31811;70583;;
1921402/BR;25439;56184;;
6682612/1;18983;41835;;
42653035;31122;69013;;
M0251325/08;25492;56575;;
M06451972;39905;87412;;
6682612/2;18983;41836;;
2226307;34548;76104;;
PR/NUM2;39702;86952;;
PR/EUR3;38641;84753;;
M0657887;39909;87416;;
1921402/SA;25439;56186;;
PR/84875;8390;87421;;
1921409/SA;25439;56183;;
1921402/KA;25439;56185;;
2226310;39911;87426;;
4935474;13746;29795;;
M0655230;39908;87415;;
M0835108;32192;71339;;
PR/SO2;39273;85993;;
2226311;39912;87427;;
M0645293;39910;87419;;
2265401/80;28724;87418;;
M0618004/38-36;8390;87422;;
4935327;39907;87414;;
M0165180;39913;87428;;
PR/84878;8390;87424;;
8485140;34640;76261;;
1921408/SA;25439;56180;;
PR/SID5;39546;86603;;
2226410/CE;27048;59766;;
PR/SI9;39189;85826;;
M0618004/36-36;8390;87420;;
1921404/KA;13189;29223;;
1181765/03;8509;17224;;
643381000;23148;50898;;
M0251329/10;25505;56610;;
6682613/56;28722;66986;;
5341003;23637;51902;;
1327747;39930;87467;;
64338091;29739;65905;;
64338026;23112;50862;;
5349501/XXL;23712;52129;;
M0251331/16;25501;60721;;
6431403/01;35724;79005;;
1177406;38913;85243;;
1181877/ADA4019;8608;91718;;
1181765/PC;8509;17222;;
1181877/ADA4068;8608;91719;;
4935515/4;22977;50534;;
21810159;43953;96327;;
5349501/L;23712;52127;;
5349501/M;23712;71491;;
6682612/3;18983;41837;;
PR/SID3;38045;83612;;
6682613/78;28722;63555;;
5349501/XL;23712;52128;;
1921404/BR;13188;29215;;
PR/COR;38676;84789;;
6682614/10;18976;41820;;
1921405/BR;13188;29218;;
1921405/KA;13189;29229;;
6431712/NP;28759;63657;;
1181765/GS;8509;69385;;
6433876/R;23456;51579;;
1174302;39914;87430;;
1181765/15;8509;17223;;
1181765/BC;8509;69386;;
6431326/06;32589;72121;;
6431723/FI;31556;72054;;
64338012/or;28436;62778;;
4429053/L;39301;86065;;
6433889;23219;50969;;
4429217/L;39307;86098;;
4429217/M;39307;86097;;
M0291306/16;21786;48014;;
M0291303/14;21784;48001;;
1000506;13871;29981;;
M0251334/08;25496;67524;;
M0291314;21878;46834;;
11818036/VA;41983;91723;;
M0291336/10;21943;48341;;
1181876/ADA4013;8609;61498;;
M0251337/5;38384;84253;;
M0291303/10;21784;48004;;
M0291303/12;21784;48005;;
M0291302/26;21783;48000;;
21805127;25332;55785;;
M0291332/28;21805;46761;;
M0291325/10;21802;48091;;
M0291303/08;21784;48003;;
M0291325/07;21802;48092;;
1181876/ADA4019;8609;91720;;
M0813628;41992;91732;;
M0291330/10;21803;48096;;
M0291330/07;21803;48097;;
21810149;41989;91729;;
M0171614/GYR;6813;13059;;
1189501;41985;91725;;
2329499/L;12983;69450;;
6680940;13260;29309;;
1181876/ADA4140;8609;65513;;
6682614/12;18976;41821;;
6682614/14;18976;72881;;
2329499/M;12983;69453;;
2183026;41987;91727;;
2183630;41991;91731;;
54653077;41986;91726;;
1181657/40;41984;91724;;
4429445/L;34675;94632;;
2183629;41988;91728;;
4429445/XL;34675;94633;;
M0811027;32791;72496;;
1415378;39095;85643;;
2181178/18;40911;91734;;
M0291348/08;21795;48050;;
M0091301/12;39920;87437;;
6682615/1;18982;41048;;
M05165012;39918;87434;;
PR/MUNTU;39789;87138;;
M0091301/18;39920;87440;;
M0291348/10;21795;48051;;
4266562;12582;27477;;
6431411/335;23335;64741;;
M0291356/24;21799;46755;;
21810151;41990;91730;;
6682616/2;19008;41074;;
M0291338/18;21792;48038;;
M05165013;39919;87435;;
2181178/20;40911;91733;;
M0291347/8;21794;48046;;
M0291347/2;21794;48047;;
PR/L1;37508;82500;;
M0091301/14;39920;87439;;
M0091301/20;39920;87436;;
2329499/XL;12983;69451;;
4267828;39915;87431;;
6682614/16;18976;41822;;
6682614/18;18976;41823;;
1415314;7994;15915;;
6682617/B;28723;78748;;
6682617/C;28723;63559;;
M0091303/18;39922;87446;;
PR/RI1;37714;82874;;
6682617/D;28723;63560;;
6682617/E;28723;63561;;
M0291355/15;21806;62039;;
4429053/XXL;39301;86067;;
1157821;39917;87433;;
M0091303/20;39922;87445;;
4429054/L;39301;86069;;
M0091303/22;39922;87444;;
4429061/12;43338;94630;;
BONDACHAT/20;26442;58434;;
M0091303/24;39922;87443;;
BONDACHAT/10;26442;58433;;
4267829;39916;87432;;
M0091302/22;39921;87441;;
M0591305/17;18795;40818;;
M0091517;39639;86808;;
M0091303/16;39922;87447;;
M0591307/02;18796;40821;;
M0291358/14;21807;48098;;
6682619/12;36978;81494;;
M0091302/20;39921;87454;;
1181718/068;8538;72330;;
M0698402/3637;39979;87585;;
M01710043;32454;71824;;
4429054/XL;39301;86070;;
6681365/14;41993;91736;;
M0591301/12;18792;40812;;
M0698402/4142;39979;87580;;
M0091304/18;39926;87462;;
4429054/M;39301;86068;;
6682619/10;36978;81493;;
6682622/56;13497;63554;;
21805128;14837;55769;;
2180562;14837;55770;;
2180588;14837;33197;;
8485216/9374;30522;75917;;
M0091521;39924;87452;;
6682622/78;13497;29546;;
4429054/XXL;39301;86071;;
M0091304/20;39926;87461;;
M0745268;38218;83917;;
6682618;29349;65004;;
4148902/36;39949;87522;;
4429707;35207;77677;;
M0699044/XXL;39583;96328;;
4148902/44;39949;87521;;
M0093663;39925;87453;;
M0091302/14;39921;87457;;
M0091304/22;39926;87463;;
M0091304/24;39926;87459;;
M0091302/16;39921;87456;;
M0091304/26;39926;87460;;
M0091302/18;39921;87455;;
7411631/DB;39957;87538;;
7411631/PB;39957;87537;;
7411631/SM;39957;87539;;
1801627/23;39983;87593;;
4929217/5;39940;87484;;
M01718033/HWHU;39986;87598;;
M01718122/O;39987;87599;;
M0811304/L;18584;39730;;
1801882/02;11794;26311;;
74118027/SSP;26310;88922;;
M0591307/04;18796;40822;;
1327707;10726;23805;;
1327702;10724;23803;;
4429217/XL;39307;86099;;
1181718/063;8538;17474;;
1181718/089;8538;17456;;
M0591307/06;18796;40819;;
1181718/100;8538;17451;;
1385939/O;24104;53288;;
1385939/R;24104;53289;;
1385939/C;24104;53290;;
1385939/YE;24104;86892;;
1385939/PI;24104;86893;;
PR/H5;37543;82547;;
M0811302/S;18583;39729;;
1327703;10725;23804;;
74118027/A06;26310;88921;;
1801901/1;10003;22130;;
7376029;39927;87464;;
6682624/CL;13498;29547;;
80076389;27208;60122;;
23294016/57;39847;87278;;
1327709;10727;23806;;
1327401;31677;70334;;
74118027/RL14;26310;88923;;
4429329/XL;41650;90985;;
6682624/JA2;13499;29548;;
6682626/C;19078;42144;;
4429329/XXL;41650;90987;;
1802500/13;27951;61834;;
4429329/XXXL;41650;90984;;
M0811301/L;18582;40105;;
M0810569;36263;91741;;
M0810567;41994;91739;;
M01718022/RO;37795;83055;;
64336025;41995;91743;;
1801765/13;31905;75453;;
M0810568;41994;91740;;
7411917/000;26371;81037;;
74118027/016;26310;88924;;
4163908;40732;88927;;
7411893/RL03;26362;88925;;
M0810589;33787;74515;;
7411893/SSP;26362;88926;;
6682626/d;19078;62893;;
M0321837/01;28047;62022;;
6682626/E;19078;42145;;
M0811782/01;31375;74374;;
M01718022/PE;37795;83056;;
1327712;10728;23808;;
74118046/V01;32735;72360;;
M01718123/O;39988;87603;;
M01718022/TR;37795;83057;;
6682627/812;13500;89805;;
M00733991/NA;8376;16668;;
4429440/M;34675;76322;;
M01718022/TW;37795;83058;;
M0323608;4011;8736;;
1327723;31666;70321;;
1801765/15;31905;70813;;
1801899/08;11804;61794;;
1801804/048;11764;26109;;
6682628/4;19076;42137;;
M0810561;40290;88118;;
6682628/5;19076;42138;;
6682627/37;13500;29549;;
1801816/1;11803;26347;;
4163666;11850;26501;;
M0040594;41914;91742;;
1001715/L030;14592;31063;;
4429320/M;35176;77535;;
1001860/802;14618;31139;;
1327726;31669;70324;;
1001838/03;14619;31143;;
1003308/K;14660;31220;;
1003320/02;14662;31230;;
M02933149;12706;87529;;
7411125/18;36755;81031;;
3048201/42;39415;88929;;
4429440/L;34675;76323;;
7411859/016;40733;88932;;
2329406/L;12946;28054;;
7412857;28605;63280;;
2329405/57;31269;69454;;
4929204/4;39939;87482;;
6682628/6;19076;42139;;
2329405/61;31269;69456;;
74118045/RL18;26320;88945;;
2087617;36212;79856;;
4929202/6;39938;87475;;
74118045/RL19;26320;88946;;
4929204/5;39939;87481;;
M0699045/XXL;43954;96333;;
7413634;34201;75417;;
M0810588;33786;74514;;
7411125/16;36755;81030;;
1800551;40735;88940;;
M0811796/NA;38009;83530;;
M01718022/HTP;37795;91747;;
6682628/F;19076;63558;;
6682629;13501;29550;;
7411125/14;36755;81029;;
7412854;28602;63277;;
1327748;39931;87468;;
1707541/55;3916;8525;;
7411859/A06;40733;88933;;
7412856;28604;63279;;
4148902/38;39949;87520;;
4148902/40;39949;87519;;
4929204/6;39939;87483;;
4149402;39952;87528;;
4929213/3;39941;87489;;
4929213/4;39941;87488;;
4929213/5;39941;87487;;
4929213/6;39941;87490;;
4929213/7;39941;87486;;
4929204/3;39939;87480;;
6682632/F;13503;60920;;
6682632/G;13503;55250;;
6682633/5;13505;62503;;
8732303/DBL;10182;22450;;
4429443;39299;86062;;
M02933501;21937;48328;;
M0291306/18;21786;48015;;
4427610;35200;77650;;
6682632/D;13503;55252;;
6681334/18;19002;41913;;
6681338/14;18991;41857;;
M0291105/10;21774;47957;;
6682631/B;13502;29551;;
M02933609;21616;47571;;
M0291115/08;21776;47970;;
66826328;13504;29553;;
6682632/A;13503;55248;;
M0291404/10;21833;48216;;
M0293389;12706;27722;;
4427611;35201;77651;;
M01718022/OG;37795;91748;;
6682634/5;29715;65877;;
6682634/8;13506;29555;;
6682635/3;19072;42114;;
6682632/B;13503;55249;;
M02933272;12768;27765;;
M02933982/ST;21611;47543;;
M02933982/SO;21611;47563;;
M02933026/P;21664;47725;;
M0699045/L;43954;96336;;
7411805/09;26321;88934;;
6682632/C;13503;55251;;
M0699045/M;43954;96334;;
M0699045/XL;43954;96335;;
M0293333/1;24318;64203;;
M0291324/8;21790;48033;;
PR/CH4;39569;86629;;
4264931;30318;67059;;
4929202/5;39938;87476;;
4264914;31996;70969;;
3027401;2262;2809;;
4929202/4;39938;87477;;
7410521;40744;88976;;
7411002;40746;88978;;
4929202/3;39938;87478;;
M01718022/ARB;37795;91744;;
4149101/M;39948;87513;;
7411859/M06;40733;88930;;
4149101/XXL;39948;87512;;
PR/APB2;38072;83640;;
5465368;12471;27364;;
5465367;12470;27363;;
6117614/LI;22261;49144;;
PR/BOELY;39937;87474;;
7411859/RL03;40733;88931;;
M01718022/RTL;37795;91745;;
M0811865/01;41996;91749;;
4429445/M;34675;94634;;
7411737/PW;40748;88987;;
M01718022/SCRR;37795;91746;;
4929214/L;39942;87493;;
6682635/4;19072;42115;;
7411846/10;40734;88936;;
6682635/5;19072;42116;;
6682635/6;19072;42117;;
7411846/09;40734;88937;;
